ID, Name,Voltage [KV],Demand [MW],Load Freq Coeff [WMs],Country,Population Prop,Longitude,Latitude
1363,St. Chamas 220,220,160.3,0.0076538,FR,0.0019645,5.1636,43.644
1364,Unlabeled_197 220,220,179.8,0.0085865,FR,0.0022039,5.5583,43.3556
1365,Saumaty 220,220,154.6,0.007381,FR,0.0018944,5.3943,43.3492
1366,Saumade 220,220,95.9,0.0045809,FR,0.0011758,3.988,43.6917
1367,Unlabeled_198 220,220,67.1,0.0032038,FR,0.00082231,4.8773,43.7863
1368,Kallo 380,380,390.6,0.018651,BE,0.034878,4.2188,51.2619
1369,Lint 380,380,450.2,0.021496,BE,0.040198,4.5264,51.1035
1370,Unlabeled_199 380,380,434,0.020724,BE,0.038753,4.2078,51.0138
1371,Unlabeled_200 220,220,43.5,0.0020791,FR,0.00053364,1.9775,50.8129
1372,Brode 220,220,52.2,0.0024911,FR,0.00063938,2.3181,51.0138
1373,Holque 220,220,54.6,0.002605,FR,0.00066861,2.2192,50.8268
1374,Gouy 380,380,304.2,0.014522,BE,0.027157,4.2407,50.4645
1375,Unlabeled_201 380,380,400.2,0.019107,BE,0.03573,4.1748,50.7295
1376,Dodewaard 380,380,832.9,0.03977,NL,0.05129,5.6799,51.8358
1377,Tilburg 380,380,469,0.022392,NL,0.028878,5.2075,51.5702
1378,Romsee 220,220,67.3,0.0032131,BE,0.0060086,5.7788,50.4645
1379,Seraing 220,220,89.4,0.0042666,BE,0.0079785,5.5261,50.5623
1380,Berneau 220,220,101.1,0.004829,BE,0.0090303,5.7349,50.646
1381,Heisdorf 220,220,55.6,0.0026546,LU,0.086871,6.2622,49.7103
1382,Linde 220,220,93.6,0.00447,DE,0.0013608,7.1301,51.2069
1383,Koepchenwerk 380,380,224.1,0.010701,DE,0.0032575,7.4707,51.3512
1384,Altenkleusheim 220,220,36.2,0.0017267,DE,0.00052564,7.998,51.0552
1385,Unlabeled_202 220,220,34.1,0.0016292,DE,0.00049597,8.031,50.993
1386,Setzer Wiese 220,220,39.6,0.0018922,DE,0.00057602,8.2507,50.9307
1387,Bergshausen 380,380,144.5,0.0069004,DE,0.0021006,9.5251,51.1931
1388,Unlabeled_203 380,380,105.7,0.0050487,DE,0.0015369,9.1296,51.1449
1389,Eisenach 380,380,275.1,0.013133,DE,0.0039979,10.3931,50.9446
1390,Vieselbach 380,380,209.5,0.010005,DE,0.0030457,11.4587,50.9792
1391,Bochum 380,380,232.6,0.011105,DE,0.0033807,7.1851,51.4677
1392,Eller 220,220,84.3,0.0040255,DE,0.0012254,6.8665,51.1725
1393,Mundelheim 380,380,205.5,0.0098108,DE,0.0029866,6.6028,51.3443
1394,Unlabeled_204 380,380,196.4,0.0093777,DE,0.0028547,6.4929,51.2688
1395,Osterath 220,220,74.6,0.0035611,DE,0.0010841,6.5808,51.2482
1396,St. Peter 220a,220,76.4,0.0036467,DE,0.0011101,6.7896,51.0966
1397,Goldisthal 380,380,136.9,0.0065377,DE,0.0019902,11.0522,50.4085
1398,Unlabeled_205 380,380,143.8,0.0068672,DE,0.0020905,12.063,50.8684
1399,Remptendorf 220,220,50.3,0.0024002,DE,0.00073065,11.7224,50.5832
1400,Etzenricht 380,380,217.2,0.01037,DE,0.0031568,12.052,49.689
1401,Trennfeld 220,220,31.8,0.0015187,DE,0.00046232,9.5032,49.7245
1402,Schwandorf 220,220,78.8,0.0037622,DE,0.0011453,12.03,49.3466
1403,Unlabeled_206 220,220,46.1,0.0022019,DE,0.00067031,12.7881,48.3927
1404,Ternitz 220,220,52.5,0.0025078,AT,0.0065653,15.9741,47.7172
1405,Obersielach 220,220,51.3,0.0024491,AT,0.0064119,14.5129,46.5664
1406,Klaus 220,220,56.9,0.0027153,AT,0.0071087,14.0625,47.8058
1407,St. Peter 380b,380,217.2,0.010371,AT,0.02715,13.0847,48.2539
1408,Unlabeled_207 220,220,60.6,0.0028933,IT,0.0014027,12.3926,45.9664
1409,Unlabeled_208 220,220,53.1,0.0025348,AT,0.006636,14.1834,46.5513
1410,Rosegg 220,220,57.3,0.0027358,AT,0.0071624,13.9856,46.6193
1411,Schwandorf 380,380,236.4,0.011287,DE,0.0034358,12.03,49.3466
1412,St. Peter 220b,220,72.4,0.0034569,AT,0.00905,13.0847,48.2539
1413,Unlabeled_209 220,220,55.6,0.0026565,IT,0.0012879,11.2807,43.7511
1414,Unlabeled_210 220,220,68.5,0.0032729,IT,0.0015868,11.7444,43.3811
1415,Adria 380,380,121.8,0.0058162,IT,0.0028198,12.2168,45.0658
1416,Redipuglia 380,380,101.2,0.004831,IT,0.0023421,13.3264,45.8747
1417,Unlabeled_211 220,220,71.5,0.0034134,IT,0.0016549,11.6455,46.0351
1418,Udine S. 380,380,82.3,0.0039292,IT,0.0019049,13.1726,45.9511
1419,Udine 380,380,77.7,0.0037085,IT,0.0017979,13.2385,46.0809
1420,Fano 380,380,237.1,0.011321,IT,0.0054886,12.8101,43.9137
1421,Roma /N. 380,380,455.2,0.021736,IT,0.010538,12.5134,41.8777
1422,Tavarnuzze 220,220,67,0.0031985,IT,0.0015507,11.3379,43.6758
1423,Aurelia 380,380,45.6,0.0021771,IT,0.0010555,11.6455,42.3098
1424,Chapelle  d Arblay 220,220,40.7,0.0019441,FR,0.00049899,1.2305,49.4038
1425,Ratier 220,220,45,0.0021471,FR,0.00055108,0.37354,49.4753
1426,Oudon 380,380,158.6,0.0075729,FR,0.0019437,-0.97778,47.9679
1427,Menuel 380,380,98.5,0.0047026,FR,0.001207,-1.4722,49.461
1428,Launay 380,380,152.3,0.0072704,FR,0.0018661,-1.1975,48.5384
1429,Flers 220,220,44.4,0.0021206,FR,0.00054429,-0.47241,48.72
1430,Caen 220,220,68.8,0.0032857,FR,0.00084334,-0.3186,49.1673
1431,Les Emales 220,220,71.9,0.0034315,FR,0.00088075,-0.13184,49.1386
1432,Chanceaux 380,380,175,0.0083578,FR,0.0021452,0.76904,47.5395
1433,Unlabeled_212 380,380,215.9,0.010308,FR,0.0026457,-1.4064,47.4366
1434,Beaulieu 220,220,95.7,0.0045693,FR,0.0011728,-1.0657,46.1494
1435,Niort 220,220,26.7,0.0012728,FR,0.0003267,-0.38452,46.3166
1436,La Farradiere 220,220,111.3,0.0053141,FR,0.0013639,-0.81299,45.9435
1437,Marsillon 380,380,200.3,0.0095643,FR,0.0024548,-0.57129,43.3412
1438,St Orens 220,220,90.4,0.0043155,FR,0.0011076,1.5381,43.5247
1439,Balma 220,220,90.9,0.0043392,FR,0.0011137,1.5491,43.5883
1440,Unlabeled_213 380,380,491,0.023446,ES,0.013344,2.0544,41.8041
1441,Unlabeled_214 380,380,106.4,0.0050797,ES,0.002891,2.7246,41.9023
1442,Unlabeled_215 220,220,25.9,0.0012385,ES,0.00070485,2.9865,42.0353
1443,Sentmenat 220,220,52.4,0.0024999,ES,0.0014228,1.8787,41.8123
1444,Florensac 220,220,104.9,0.0050064,FR,0.001285,3.5486,43.3651
1445,Bruges 220,220,61.2,0.0029224,FR,0.00075009,-0.58228,44.8559
1446,Unlabeled_216 220,220,26.6,0.0012686,FR,0.00032562,-0.29663,46.3393
1447,Montguyon 220,220,28.8,0.001376,FR,0.00035316,-0.13184,45.1665
1448,Asnieres-sur-Nouere 220,220,119.6,0.0057088,FR,0.0014653,0.043945,45.7369
1449,Argia 380,380,205.7,0.0098191,FR,0.0025202,-1.4612,43.3492
1450,Unlabeled_217 220,220,31.8,0.0015164,FR,0.00038921,-0.79102,43.89
1451,Mouguerre 220,220,56.3,0.0026869,FR,0.00068964,-1.3403,43.5406
1452,Naoutot 220,220,41.8,0.0019969,FR,0.00051253,-0.42847,43.8187
1453,Cestas 220,220,75.2,0.0035901,FR,0.00092146,-0.7251,44.6608
1454,Vertou 220,220,83.5,0.0039882,FR,0.0010236,-1.3513,47.2494
1455,Buttavent 220,220,57,0.0027201,FR,0.00069817,-0.64819,48.3343
1456,Oudon 220,220,52.9,0.0025243,FR,0.0006479,-0.97778,47.9679
1457,Le Parc 220,220,50.2,0.002399,FR,0.00061575,0.52734,48.0928
1458,St. Calais 220,220,50.2,0.002396,FR,0.00061497,0.79102,47.9605
1459,Les Quintes 380,380,139.4,0.006655,FR,0.0017081,0.32959,47.909
1460,Arnage 220,220,52.4,0.0025019,FR,0.00064214,0.16479,47.9384
1461,Claire-Fontaine 220,220,60.3,0.0028774,FR,0.00073852,0.29663,48.0561
1462,Unlabeled_218 220,220,108.3,0.0051731,FR,0.0013278,-1.5271,47.1075
1463,Recouvrance 220,220,107.5,0.0051337,FR,0.0013176,-1.2305,47.0626
1464,Portet St.Simon 220,220,84.9,0.004052,FR,0.00104,1.2964,43.4689
1465,Lannemezan 220,220,38.5,0.0018376,FR,0.00047165,0.47241,43.0368
1466,Commerveil 220,220,57.6,0.0027507,FR,0.00070601,0.4834,48.3124
1467,Thiot 220,220,42.1,0.0020116,FR,0.0005163,0.032959,48.7779
1468,Boscherville 220,220,42.4,0.0020264,FR,0.00052012,0.98877,49.2965
1469,Unlabeled_219 220,220,14.1,0.00067561,FR,0.0001734,6.1523,44.1743
1470,Mougins 220,220,109.5,0.0052271,FR,0.0013416,6.8555,43.5804
1471,Chateaurenard 220,220,58.6,0.0027972,FR,0.00071796,4.8999,43.8741
1472,La Garde 220,220,66.8,0.0031898,FR,0.00081872,6.0974,43.1411
1473,Quinson 220,220,19.4,0.0009264,FR,0.00023777,6.0974,43.6917
1474,Enco D.B 220,220,177.6,0.0084802,FR,0.0021766,5.5811,43.3492
1475,Biancon 220,220,92.8,0.0044329,FR,0.0011378,6.6907,43.6122
1476,Darse 220,220,118.9,0.0056749,FR,0.0014566,4.823,43.437
1477,St. Esteve 220,220,145.8,0.006963,FR,0.0017872,5.4492,43.6997
1478,Mallemort 220,220,76.4,0.0036493,FR,0.00093665,5.2844,43.7473
1479,Arenc 220,220,171.5,0.0081904,FR,0.0021022,5.4163,43.2932
1480,Zandvliet 380,380,305,0.014562,BE,0.027231,4.2627,51.3375
1481,Bruegel 380,380,437.1,0.020872,BE,0.03903,4.2188,50.8614
1482,V.Brug 380,380,430.4,0.020549,BE,0.038427,4.4385,50.91
1483,Unlabeled_220 220,220,50,0.002386,FR,0.00061242,2.0875,50.8192
1484,Longuenesse 220,220,60.5,0.0028884,FR,0.00074134,2.2192,50.6878
1485,Drogenbos 380,380,401.2,0.019158,BE,0.035825,4.3506,50.7712
1486,Doetinchem 380,380,652,0.031131,NL,0.040149,6.2622,51.9984
1487,Rifland 380,380,449.6,0.021469,NL,0.027688,4.5483,51.6044
1488,Geertruidenberg 380,380,612.5,0.029246,NL,0.037717,5.0537,51.6589
1489,Lixhe 220,220,118.9,0.0056757,BE,0.010613,5.6909,50.7295
1490,Unlabeled_221 220,220,20.8,0.00099076,DE,0.0003016,6.5588,49.7742
1491,Bixterheide 220,220,65.9,0.0031485,DE,0.00095844,7.6904,51.3512
1492,Garenfeld 380,380,227.1,0.010843,DE,0.0033007,7.3938,51.4266
1493,Koepchenwerk 220,220,74.7,0.0035669,DE,0.0010858,7.4707,51.3512
1494,Wurgassen 380,380,149.8,0.0071504,DE,0.0021767,9.3933,51.5839
1495,Waldeck 380,380,102.5,0.0048948,DE,0.0014901,9.0198,51.0828
1496,Twistetal 380,380,93.3,0.0044548,DE,0.0013561,8.8989,51.3443
1497,Lauchstadt 380,380,201.5,0.009619,DE,0.0029282,11.8103,51.4129
1498,Pulgar 380,380,194.7,0.0092969,DE,0.0028301,12.3816,51.2688
1499,Vieselbach 220,220,69.8,0.0033351,DE,0.0010152,11.4587,50.9792
1500,Kusenhorst 380,380,216.3,0.010329,DE,0.0031445,7.0642,51.6589
1501,Selbeck 380,380,266,0.012699,DE,0.0038659,6.8225,51.3306
1502,Unlabeled_222 380,380,173.3,0.0082744,DE,0.0025189,6.5039,51.3924
1503,Mundelheim 220,220,68.5,0.0032703,DE,0.00099553,6.6028,51.3443
1504,Dulken 380,380,186.2,0.0088907,DE,0.0027065,6.3721,51.2206
1505,Unlabeled_223 220,220,67.4,0.0032205,DE,0.00098037,6.4709,51.2482
1506,Norf 220,220,78.8,0.0037631,DE,0.0011456,6.7017,51.1656
1507,Weida 380,380,146,0.0069729,DE,0.0021227,12.074,50.7643
1508,Rohrsdorf 380,380,137.9,0.0065829,DE,0.002004,12.7991,50.8476
1509,Unlabeled_224 220,220,56.7,0.0027076,DE,0.00082424,11.6016,50.632
1510,Unlabeled_225 380,380,97,0.0046335,CZ,0.011232,12.9529,49.8096
1511,Pirach 220,220,58.9,0.0028119,DE,0.00085598,12.6233,48.2027
1512,Simbach 220,220,44.2,0.0021103,DE,0.0006424,12.9309,48.3343
1513,Wien Sudost 220,220,177.7,0.0084838,AT,0.022211,16.3586,48.1294
1514,Podlog 220,220,46.7,0.0022317,SI,0.029213,15.0073,46.2255
1515,Obersielach 380,380,153.9,0.0073474,AT,0.019236,14.5129,46.5664
1516,Kronstorf/Ernsthofen 220,220,73.5,0.0035106,AT,0.0091908,14.3811,48.1148
1517,Kronstorf/Ernsthofen 380,380,220.6,0.010532,AT,0.027572,14.3811,48.1148
1518,Conegliano 220,220,74.5,0.0035549,IT,0.0017235,12.3047,45.9282
1519,Oderzo 220,220,71.6,0.0034192,IT,0.0016577,12.4365,45.8747
1520,Feistritz 220,220,54.1,0.0025812,AT,0.0067576,14.1943,46.4908
1521,Regensburg 380,380,158.8,0.0075835,DE,0.0023086,12.03,48.9946
1522,Scharding 220,220,57.2,0.002732,AT,0.0071524,13.3813,48.2978
1523,Unlabeled_226 220,220,80.6,0.0038491,AT,0.010077,13.689,48.1148
1524,Arezzo 220,220,68.7,0.0032785,IT,0.0015895,11.9202,43.4768
1525,Unlabeled_227 220,220,134.5,0.0064201,IT,0.0031126,12.1838,42.9645
1526,Divaca 380,380,163.7,0.0078174,SI,0.10233,14.1394,45.7599
1527,Monfalcone 380,380,93.7,0.0044723,IT,0.0021682,13.4692,45.7982
1528,Redipuglia 220,220,33.7,0.0016103,IT,0.00078071,13.3264,45.8747
1529,Planais 380,380,108.9,0.0052007,IT,0.0025214,13.2495,45.7828
1530,Udine 220,220,25.9,0.0012362,IT,0.00059931,13.2385,46.0809
1531,Candia 380,380,404.6,0.019318,IT,0.0093655,13.4033,43.5247
1532,S. Lucia 380,380,60.5,0.0028893,IT,0.0014008,11.9092,42.1308
1533,Roma /E. 380,380,487.4,0.02327,IT,0.011281,12.7881,41.7467
1534,Roma /N. 220,220,151.7,0.0072452,IT,0.0035126,12.5134,41.8777
1535,Villavalle 380,380,203.2,0.0097032,IT,0.0047042,12.6123,42.5531
1536,Montalto 380,380,32,0.0015286,IT,0.00074107,11.4807,42.3829
1537,Torvaldaliga Nord 380,380,44.8,0.0021387,IT,0.0010369,11.7224,42.2367
1538,Valmontone 380,380,477,0.022773,IT,0.011041,12.876,41.6729
1539,Domloup 380,380,315,0.01504,FR,0.0038603,-1.5381,48.0928
1540,Moliere 380,380,200.4,0.0095706,FR,0.0024565,-0.21973,47.8721
1541,Flamanville 380,380,116.3,0.0055524,FR,0.0014251,-1.7249,49.5181
1542,Tollevast 380,380,74.7,0.0035661,FR,0.00091531,-1.4941,49.5822
1543,Launay 220,220,50.8,0.0024235,FR,0.00062202,-1.1975,48.5384
1544,Ranville 220,220,72.4,0.0034564,FR,0.00088714,-0.16479,49.2176
1545,Cordemais Poste 380,380,297.5,0.014204,FR,0.0036458,-1.8457,47.3016
1546,Unlabeled_228 220,220,95.4,0.0045561,FR,0.0011694,-1.4072,46.5987
1547,Unlabeled_229 220,220,93,0.0044402,FR,0.0011397,-1.4059,46.6039
1548,Marsillon 220,220,66.8,0.0031881,FR,0.00081828,-0.57129,43.3412
1549,Rubi 380,380,522.8,0.024962,ES,0.014207,1.8457,41.5333
1550,Sentmenat 380,380,157.1,0.0074997,ES,0.0042683,1.8787,41.8123
1551,Riudarenes 380,380,80.6,0.0038487,ES,0.0021904,2.8564,41.7713
1552,Bescano 380,380,90.8,0.0043344,ES,0.0024669,2.8564,41.9023
1553,Ramis 220,220,22.3,0.0010662,ES,0.00060683,3.0981,42.0819
1554,Unlabeled_230 220,220,178.1,0.0085028,ES,0.0048392,2.2209,41.6736
1555,S. Celoni 220,220,60.3,0.002881,ES,0.0016397,2.439,41.8532
1556,Bouscat 220,220,61.7,0.0029472,FR,0.00075643,-0.52734,44.7857
1557,Unlabeled_231 380,380,87.3,0.0041688,ES,0.0023726,-2.2083,43.101
1558,Argia 220,220,68.6,0.003273,FR,0.00084008,-1.4612,43.3492
1559,Unlabeled_232 220,220,37.8,0.0018034,FR,0.00046288,-0.74707,43.7314
1560,Berge 220,220,28.2,0.0013465,FR,0.0003456,-0.68115,43.8425
1561,Tarnos 220,220,57.8,0.0027618,FR,0.00070886,-1.4612,43.5963
1562,Chevire 220a,220,97.2,0.0046413,FR,0.0011913,-1.615,47.13
1563,La Merlatiere 220,220,108.5,0.0051794,FR,0.0013294,-1.2964,46.7775
1564,Riveneuve 220,220,30.3,0.0014465,FR,0.00037127,1.604,43.125
1565,Tarascon 220,220,20.7,0.00098999,FR,0.0002541,1.5161,42.8599
1566,Palayre 220,220,84.4,0.0040305,FR,0.0010345,1.3623,43.5326
1567,Bastillac 220,220,93.3,0.0044548,FR,0.0011434,0.043945,43.1411
1568,Pragneres 220,220,39.7,0.0018966,FR,0.00048679,-0.054932,42.8276
1569,Champfleur 220,220,62.8,0.0029963,FR,0.00076904,0.16479,48.3343
1570,Salignac 220,220,13.7,0.00065519,FR,0.00016817,6.0864,44.1586
1571,Hyeres 220,220,62.9,0.003001,FR,0.00077026,6.1304,43.0849
1572,Belle de Mai 220,220,176.6,0.0084325,FR,0.0021643,5.5371,43.3012
1573,La Bocca 220,220,94.8,0.0045249,FR,0.0011614,6.8665,43.437
1574,Plan de Grasse 220,220,95.6,0.0045661,FR,0.001172,6.7786,43.6838
1575,Manosque 220,220,11.8,0.00056449,FR,0.00014488,5.9106,43.8583
1576,Vieux Port 220,220,167.5,0.0079952,FR,0.0020521,5.3943,43.2292
1577,Unlabeled_233 380,380,269.8,0.01288,BE,0.024086,4.2847,51.3718
1578,Ruminghen 220,220,50.1,0.0023901,FR,0.00061346,2.0764,50.7782
1579,Hengelo 380,380,383.8,0.018327,NL,0.023636,6.7017,52.2009
1580,Niederrhein 380,380,222.7,0.010634,DE,0.0032373,6.6138,51.6317
1581,Borssele 380,380,227.2,0.01085,NL,0.013993,3.8123,51.4266
1582,Moerdijk 380,380,431.9,0.020622,NL,0.026595,4.5154,51.5566
1583,Krimpen 380,380,704.6,0.033643,NL,0.043388,4.6582,51.8561
1584,Unlabeled_234 220,220,20.8,0.00099446,DE,0.00030273,6.6357,49.838
1585,Trier 220,220,26.5,0.0012655,DE,0.00038525,6.6467,49.689
1586,Lippborg 380,380,136.4,0.0065125,DE,0.0019825,8.064,51.6521
1587,Dortmund 380,380,221.7,0.010587,DE,0.0032227,7.3169,51.5156
1588,Witten 380a,380,237.2,0.011327,DE,0.0034481,7.2839,51.4061
1589,Garenfeld 220,220,75.7,0.0036142,DE,0.0011002,7.3938,51.4266
1590,Hattingen 220,220,91,0.0043435,DE,0.0013222,7.1521,51.3443
1591,Vorden 380,380,95.6,0.0045631,DE,0.0013891,9.2505,51.7678
1592,Unlabeled_235 380,380,97.3,0.0046465,DE,0.0014145,8.855,51.3855
1593,Unlabeled_236 380,380,195.7,0.0093461,DE,0.0028451,12.1729,51.5702
1594,Schkopau 380,380,198,0.0094517,DE,0.0028773,11.9421,51.3924
1595,Klostermansfeld 380,380,203.8,0.0097326,DE,0.0029628,11.4587,51.6044
1596,Lippendorf 380,380,181.4,0.0086607,DE,0.0026365,12.4805,51.3169
1597,Eula 380,380,182,0.008691,DE,0.0026457,12.7002,51.1173
1598,Wolkramshausen 220,220,102.6,0.0048975,DE,0.0014909,11.0193,51.4745
1599,Poppinghausen 380,380,233,0.011127,DE,0.0033871,7.229,51.5361
1600,Gronau 380,380,176.2,0.008415,DE,0.0025617,7.1301,52.2143
1601,Polsum 380,380,229.9,0.010976,DE,0.0033414,6.9873,51.5839
1602,Utfort 380,380,205.3,0.0098016,DE,0.0029838,6.5918,51.454
1603,Voerde 220,220,71.7,0.0034253,DE,0.0010427,6.7126,51.5498
1604,Dulken 220,220,62.1,0.0029636,DE,0.00090216,6.3721,51.2206
1605,Unlabeled_237 220,220,57.8,0.0027581,DE,0.00083962,6.5039,51.3924
1606,Weida 220,220,48.7,0.0023243,DE,0.00070756,12.074,50.7643
1607,Unlabeled_238 380,380,186,0.0088822,DE,0.0027039,13.1287,50.9584
1608,Unlabeled_239 380,380,135,0.0064455,DE,0.0019621,12.9089,50.6599
1609,Streumen 380,380,158.2,0.0075558,DE,0.0023001,13.4473,51.2963
1610,Hradec Vychod 380,380,60.9,0.0029064,CZ,0.0070453,13.4363,50.2332
1611,Rohrsdorf 220,220,46,0.0021943,DE,0.00066799,12.7991,50.8476
1612,Hohenwarte 220,220,56.6,0.0027022,DE,0.00082261,11.5356,50.6599
1613,Stahlwerk Thuringen 220,220,65.6,0.0031322,DE,0.0009535,11.3489,50.6669
1614,Hradec Zapad 380,380,65.4,0.0031208,CZ,0.007565,13.2715,50.2683
1615,Prestice 380,380,92.1,0.0043951,CZ,0.010654,13.2825,49.6107
1616,Unlabeled_240 220,220,213.9,0.010214,AT,0.026739,16.7636,48.0323
1617,Wien Sudost 380,380,533.1,0.025451,AT,0.066632,16.3586,48.1294
1618,Bisamberg 220,220,171.8,0.0082034,AT,0.021476,16.4026,48.3197
1619,Unlabeled_241 220,220,42.6,0.0020356,SI,0.026646,14.4686,46.1122
1620,Cirkovce 220,220,41.7,0.0019887,SI,0.026032,15.5566,46.2786
1621,Podlog 380,380,140.2,0.006695,SI,0.087638,15.0073,46.2255
1622,Sostanj 220,220,23.9,0.0011407,SI,0.014932,15.0073,46.3545
1623,Kainachtal 380,380,311,0.014851,AT,0.03888,15.4578,46.8527
1624,Unlabeled_242 220,220,69.5,0.0033204,AT,0.0086929,14.568,48.12
1625,Sattledt 220,220,81,0.0038693,AT,0.01013,14.0955,48.1001
1626,Etzersdorf 380,380,55,0.002628,AT,0.0068801,15.4248,48.1148
1627,Salgareda 220,220,70.3,0.0033563,IT,0.0016272,12.5134,45.8288
1628,Jochenstein 220,220,67.7,0.0032304,AT,0.0084572,13.656,48.4948
1629,Aschach 220,220,96.8,0.0046238,AT,0.012105,13.9416,48.4875
1630,Hausruck 220,220,82.4,0.0039362,AT,0.010305,13.8208,48.0781
1631,Villavalle 220,220,67.7,0.0032344,IT,0.0015681,12.6123,42.5531
1632,Pietraffita 220,220,162.6,0.0077621,IT,0.0037632,12.2607,42.9966
1633,Melina 380,380,109.2,0.0052138,HR,0.042655,14.7876,45.3444
1634,Bericevo 380,380,119.6,0.0057111,SI,0.074758,14.5239,46.0427
1635,Divaca 220,220,54.6,0.0026058,SI,0.03411,14.1394,45.7599
1636,Monfalcone 220,220,31.2,0.0014908,IT,0.00072274,13.4692,45.7982
1637,Padriciano 220,220,27.8,0.0013252,IT,0.00064246,13.7878,45.6908
1638,Torviscosa 380,380,99.9,0.0047695,IT,0.0023123,13.3484,45.8058
1639,Buia 220,220,21.6,0.0010319,IT,0.00050026,13.0188,46.2634
1640,Unlabeled_243 380,380,103.4,0.0049375,IT,0.0023937,13.3793,42.8433
1641,Candia 220,220,134.9,0.0064393,IT,0.0031218,13.4033,43.5247
1642,Roma /O. 380,380,418.9,0.02,IT,0.0096962,12.2827,41.8532
1643,Torvaldaliga Sud 380,380,43.7,0.0020884,IT,0.0010125,11.8103,42.0982
1644,S. Lucia 220,220,20.2,0.00096311,IT,0.00046693,11.9092,42.1308
1645,S.Paolo 220,220,147.2,0.0070287,IT,0.0034076,12.4365,41.8286
1646,Unlabeled_244 220,220,154.6,0.0073793,IT,0.0035776,12.6343,41.7467
1647,Providenza 380,380,59.8,0.0028533,IT,0.0013833,13.3374,42.4883
1648,Unlabeled_245 380,380,343,0.016379,IT,0.0079409,12.0167,42.0329
1649,Latina 380,380,168,0.0080226,IT,0.0038894,12.865,41.418
1650,Presenzano 380,380,344.9,0.016467,IT,0.0079832,14.1834,41.3026
1651,Plaine-Haute 380,380,204.7,0.0097716,FR,0.002508,-2.8015,48.4292
1652,Louisfert 380,380,126.3,0.0060304,FR,0.0015478,-1.4172,47.6876
1653,Domloup 220,220,105,0.0050134,FR,0.0012868,-1.5381,48.0928
1654,Rance-poste 220,220,127,0.0060628,FR,0.0015561,-2.0544,48.5966
1655,Calan 380,380,348.6,0.016644,FR,0.004272,-3.2739,47.9311
1656,Cordemais Poste 220,220,99.2,0.0047348,FR,0.0012153,-1.8457,47.3016
1657,Sirmiere 220,220,96,0.0045834,FR,0.0011764,-1.4172,46.5966
1658,Le Hourat 220,220,69.6,0.0033209,FR,0.00085236,-0.40649,42.9403
1659,Vandellos 380,380,31.1,0.0014862,ES,0.00084583,0.50537,40.7639
1660,Can Jardi 380,380,525.6,0.025098,ES,0.014284,1.9775,41.5744
1661,Mequinenza 380,380,26.5,0.0012672,ES,0.00072122,0.2417,41.3521
1662,Begues 380,380,59.5,0.0028389,ES,0.0016157,1.3843,41.3191
1663,Rubi 220,220,174.3,0.0083207,ES,0.0047356,1.8457,41.5333
1664,Unlabeled_246 380,380,32.3,0.0015407,ES,0.00087684,1.5931,41.8684
1665,Unlabeled_247 380,380,18.8,0.00089939,ES,0.00051187,1.4062,41.8618
1666,Unlabeled_248 380,380,182.2,0.0087003,ES,0.0049516,1.6022,41.5767
1667,Can Barba 380,380,521.6,0.024903,ES,0.014173,1.9226,41.6975
1668,Gramanet 380,380,535.5,0.02557,ES,0.014553,2.2742,41.6072
1669,Asco 380,380,24.8,0.0011851,ES,0.00067447,0.54932,41.1373
1670,La Farga 380,380,92.8,0.0044314,ES,0.0025221,3.0103,42.2367
1671,Juia 220,220,24,0.0011473,ES,0.00065295,3.0981,42.0003
1672,Unlabeled_249 220,220,25.6,0.0012234,ES,0.00069629,3.0569,42.0271
1673,Gramanet 220,220,178.5,0.0085235,ES,0.004851,2.2742,41.6072
1674,Sant Fost 220,220,178,0.0084974,ES,0.0048361,2.3401,41.6729
1675,Unlabeled_250 220,220,13.7,0.00065456,ES,0.00037253,2.0904,42.0362
1676,Unlabeled_251 220,220,40.2,0.0019204,ES,0.001093,2.272,41.9409
1677,Itxaso 380,380,90.8,0.0043374,ES,0.0024685,-2.439,43.0528
1678,Hernani 380,380,75.8,0.0036205,ES,0.0020605,-2.1094,43.2372
1679,Arkale 220,220,35.6,0.0017004,ES,0.00096775,-1.9666,43.3252
1680,Unlabeled_252 220,220,93.3,0.004457,FR,0.001144,-1.5601,47.2046
1681,Unlabeled_253 220,220,96.4,0.0046026,FR,0.0011813,-1.6882,47.1845
1682,La Chabossiere 220,220,88.4,0.0042186,FR,0.0010828,-1.637,47.2718
1683,Soullans 220,220,74.4,0.0035542,FR,0.00091225,-2.0215,46.8452
1684,Auzat 220,220,21.3,0.0010152,FR,0.00026057,1.3843,42.7712
1685,Merens 220,220,26.4,0.0012602,FR,0.00032346,1.7798,42.6905
1686,Aston 220,220,25.4,0.0012131,FR,0.00031135,1.604,42.7873
1687,Biescas II 220,220,3.6,0.0005,ES,9.6566e-05,-0.36255,42.6016
1688,Conception 220,220,176.1,0.0084094,FR,0.0021584,5.4822,43.2532
1689,Zwolle 380,380,401.1,0.019153,NL,0.024701,6.2073,52.5095
1690,Unlabeled_254 380,380,67.1,0.0032041,DE,0.00097538,7.1301,52.7961
1691,Voerde 380,380,215.2,0.010276,DE,0.0031282,6.7126,51.5498
1692,Niederrhein 220,220,74.2,0.0035448,DE,0.0010791,6.6138,51.6317
1693,Crayestein 380,380,595.7,0.028443,NL,0.036681,4.845,51.7338
