ID1,ID2,Resistance [Ohm],Reactance [Ohm], Thermal limit [MW]
1233,1377,0.000469,0.004439,1700
1234,1369,0.000245,0.002318,1700
1234,1369,0.000245,0.002318,1700
1235,1378,0.002265,0.012944,490
1235,1378,0.002265,0.012944,490
1235,1379,0.001012,0.005784,490
1235,1379,0.001012,0.005784,490
1236,1379,0.001515,0.008657,490
1236,1379,0.001515,0.008657,490
1237,1378,0.001624,0.009279,490
1237,1380,0.001269,0.007252,490
1237,1380,0.001269,0.007252,490
1238,1239,0.0022,0.01257,490
1238,1239,0.0022,0.01257,490
1238,1381,0.001232,0.007042,490
1238,1381,0.001232,0.007042,490
1241,1382,0.001385,0.038088,1000
1244,1383,0.000982,0.009295,1700
1244,1384,0.001385,0.038088,1000
1245,1246,0.001005,0.005745,490
1245,1246,0.001005,0.005745,490
1245,1385,0.001612,0.009214,490
1245,1385,0.001612,0.009214,490
1246,1386,0.003318,0.018961,490
1246,1386,0.003318,0.018961,490
1247,1387,0.000504,0.004774,1700
1247,1387,0.000504,0.004774,1700
1247,1388,0.000309,0.002928,1700
1247,1388,0.000309,0.002928,1700
1248,1389,0.000146,0.001385,1700
1248,1389,0.000146,0.001385,1700
1248,1390,0.001653,0.015643,1700
1248,1390,0.001653,0.015643,1700
1249,1252,0.00023,0.00218,1700
1249,1252,0.00023,0.00218,1700
1249,1252,0.00023,0.00218,1700
1249,1391,0.000885,0.008379,1700
1249,1391,0.000885,0.008379,1700
1249,1391,0.000885,0.008379,1700
1250,1382,0.002979,0.017022,490
1250,1382,0.002979,0.017022,490
1250,1392,0.0021,0.012002,490
1250,1392,0.0021,0.012002,490
1251,1393,0.000216,0.002049,1700
1251,1393,0.000216,0.002049,1700
1251,1393,0.000216,0.002049,1700
1251,1394,0.000126,0.001196,1700
1251,1394,0.000126,0.001196,1700
1251,1395,0.001385,0.038088,1000
1252,1396,0.001385,0.038088,1000
1256,1257,0.00165,0.009426,490
1257,1381,0.001763,0.010075,490
1257,1381,0.001763,0.010075,490
1258,1259,0.000808,0.007648,1700
1258,1259,0.000808,0.007648,1700
1258,1390,0.00113,0.010694,1700
1258,1390,0.00113,0.010694,1700
1258,1390,0.00113,0.010694,1700
1258,1390,0.00113,0.010694,1700
1258,1390,0.00113,0.010694,1700
1258,1397,0.000225,0.002132,1700
1258,1397,0.000225,0.002132,1700
1259,1390,0.00096,0.009089,1700
1259,1390,0.00096,0.009089,1700
1259,1398,0.000771,0.007299,1700
1259,1398,0.000771,0.007299,1700
1259,1399,0.001385,0.038088,1000
1260,1400,0.001484,0.014042,1700
1260,1400,0.001484,0.014042,1700
1261,1401,0.020053,0.11459,490
1261,1401,0.020053,0.11459,490
1261,1402,0.007227,0.041294,490
1261,1402,0.007227,0.041294,490
1262,1403,0.006912,0.039494,490
1262,1403,0.006912,0.039494,490
1263,1404,0.01336,0.076344,490
1263,1404,0.01336,0.076344,490
1263,1405,0.011388,0.065072,490
1263,1405,0.011388,0.065072,490
1264,1406,0.002643,0.015101,490
1264,1406,0.002643,0.015101,490
1265,1407,0.000511,0.004833,1700
1265,1407,0.000511,0.004833,1700
1267,1408,0.001777,0.010152,490
1268,1279,0.002276,0.013007,490
1270,1409,0.001977,0.011298,490
1270,1409,0.001977,0.011298,490
1270,1410,0.001088,0.006218,490
1270,1410,0.001088,0.006218,490
1271,1411,0.0016,0.015145,1700
1271,1411,0.0016,0.015145,1700
1272,1412,0.006568,0.037534,490
1272,1412,0.006568,0.037534,490
1273,1275,0.000274,0.002597,1700
1273,1283,0.001138,0.01077,1700
1276,1289,0.001375,0.007855,490
1276,1413,0.001705,0.009741,490
1276,1413,0.001705,0.009741,490
1276,1414,0.009269,0.052966,490
1277,1282,0.000553,0.005237,1700
1277,1282,0.000553,0.005237,1700
1277,1415,0.000125,0.001183,1700
1277,1415,0.000125,0.001183,1700
1278,1416,0.001976,0.018704,1700
1279,1417,0.003537,0.02021,490
1280,1418,0.000213,0.002019,1700
1280,1419,0.000235,0.002219,1700
1283,1420,0.001527,0.014449,1700
1285,1420,0.000762,0.007214,1700
1287,1291,0.00014,0.001328,1700
1287,1291,0.00014,0.001328,1700
1287,1421,0.003336,0.031571,1700
1288,1422,0.001385,0.038088,1000
1289,1413,0.000889,0.00508,490
1291,1423,0.001294,0.012246,1700
1291,1423,0.001294,0.012246,1700
1292,1371,0.002885,0.016484,490
1293,1424,0.001579,0.009025,490
1293,1424,0.001579,0.009025,490
1294,1425,0.001396,0.007978,490
1295,1426,0.00269,0.025458,1700
1295,1426,0.00269,0.025458,1700
1295,1427,0.000785,0.007427,1700
1295,1427,0.000785,0.007427,1700
1295,1427,0.000745,0.007053,1700
1295,1427,0.000745,0.007053,1700
1295,1428,0.001353,0.012809,1700
1295,1428,0.001353,0.012809,1700
1296,1429,0.006278,0.035877,490
1296,1430,0.000881,0.005033,490
1297,1431,0.000609,0.003478,490
1297,1431,0.000609,0.003478,490
1298,1432,0.000483,0.004574,1700
1298,1432,0.000483,0.004574,1700
1299,1328,0.001385,0.038088,1000
1300,1433,0.000787,0.007447,1700
1300,1433,0.000787,0.007447,1700
1300,1433,0.000785,0.007426,1700
1300,1433,0.000785,0.007426,1700
1301,1324,0.002712,0.015497,490
1302,1434,0.005513,0.0315,490
1302,1435,0.002049,0.011709,490
1304,1317,0.009341,0.053375,490
1304,1434,0.00527,0.030116,490
1304,1436,0.001884,0.010763,490
1305,1335,0.001385,0.038088,1000
1305,1437,0.002056,0.019461,1700
1305,1437,0.002056,0.019461,1700
1306,1336,0.00549,0.031373,490
1306,1337,0.002173,0.012416,490
1306,1438,0.001625,0.009287,490
1306,1438,0.001625,0.009287,490
1306,1439,0.001644,0.009392,490
1306,1439,0.001644,0.009392,490
1307,1440,0.000763,0.007222,1700
1307,1440,0.000763,0.007222,1700
1307,1441,0.00051,0.00483,1700
1307,1441,0.00051,0.00483,1700
1308,1442,0.007575,0.043283,490
1308,1442,0.007575,0.043283,490
1308,1442,0.007535,0.043059,490
1308,1442,0.007535,0.043059,490
1308,1443,0.007982,0.045613,490
1308,1443,0.007982,0.045613,490
1313,1444,0.001122,0.006409,490
1315,1445,0.001144,0.006534,490
1316,1320,0.002001,0.011434,490
1317,1446,0.011319,0.064681,490
1317,1447,0.007633,0.043617,490
1317,1448,0.001959,0.011192,490
1318,1449,0.00011,0.001038,1700
1319,1450,0.001275,0.007284,490
1319,1450,0.001275,0.007284,490
1319,1451,0.009433,0.053903,490
1319,1452,0.004618,0.026389,490
1319,1452,0.004932,0.028182,490
1320,1445,0.001697,0.009699,490
1320,1453,0.001673,0.00956,490
1321,1453,0.001675,0.009573,490
1322,1331,0.004323,0.024701,490
1323,1447,0.003281,0.018746,490
1324,1454,0.004126,0.023579,490
1325,1455,0.003982,0.022753,490
1325,1456,0.002506,0.014321,490
1327,1457,0.004018,0.022962,490
1327,1457,0.004018,0.022962,490
1327,1458,0.004541,0.025946,490
1327,1459,0.001385,0.038088,1000
1327,1460,0.00165,0.009429,490
1327,1460,0.00165,0.009429,490
1327,1461,0.002493,0.014244,490
1327,1461,0.002493,0.014244,490
1329,1446,0.005524,0.031566,490
1330,1462,0.003727,0.021294,490
1330,1463,0.000994,0.005677,490
1332,1464,0.001258,0.007188,490
1335,1465,0.001642,0.009383,490
1335,1465,0.001642,0.009383,490
1335,1465,0.002327,0.0133,490
1337,1464,0.003112,0.01778,490
1339,1461,0.005005,0.028601,490
1339,1466,0.000844,0.00482,490
1340,1429,0.004657,0.026613,490
1340,1467,0.002343,0.013388,490
1340,1467,0.002343,0.013388,490
1341,1468,0.004216,0.02409,490
1344,1345,0.001548,0.008846,490
1344,1345,0.001548,0.008846,490
1345,1469,0.001587,0.009066,490
1346,1359,0.000802,0.00759,1700
1346,1359,0.000802,0.00759,1700
1347,1355,0.000809,0.004622,490
1348,1470,0.001378,0.007873,490
1351,1363,0.003166,0.018089,490
1352,1471,0.001825,0.010428,490
1353,1354,0.00129,0.007369,490
1353,1364,0.005046,0.028836,490
1354,1472,0.001152,0.006582,490
1355,1473,0.000971,0.00555,490
1356,1469,0.002148,0.012275,490
1357,1474,0.002258,0.012903,490
1357,1474,0.002258,0.012903,490
1358,1475,0.002412,0.013785,490
1359,1475,0.001385,0.038088,1000
1361,1362,0.001818,0.010388,490
1361,1476,0.001755,0.010029,490
1362,1363,0.002208,0.012618,490
1363,1367,0.003635,0.020774,490
1363,1477,0.003095,0.017686,490
1363,1478,0.00195,0.011141,490
1364,1474,0.000253,0.001446,490
1365,1479,0.000832,0.004756,490
1367,1471,0.001289,0.007364,490
1368,1480,0.000172,0.00163,1700
1368,1480,0.000172,0.00163,1700
1370,1481,0.000328,0.003107,1700
1370,1481,0.000328,0.003107,1700
1370,1482,0.000483,0.004568,1700
1370,1482,0.000483,0.004568,1700
1371,1483,0.001013,0.005786,490
1372,1373,0.002847,0.016267,490
1372,1373,0.002847,0.016267,490
1373,1483,0.001209,0.006909,490
1373,1484,0.002004,0.011454,490
1373,1484,0.002004,0.011454,490
1375,1481,0.00029,0.002747,1700
1375,1481,0.00029,0.002747,1700
1375,1485,0.000256,0.002424,1700
1375,1485,0.000256,0.002424,1700
1376,1486,0.000886,0.008383,1700
1376,1486,0.000886,0.008383,1700
1377,1487,0.000928,0.008778,1700
1377,1488,0.00028,0.002653,1700
1377,1488,0.00028,0.002653,1700
1377,1488,0.00028,0.002653,1700
1380,1489,0.001267,0.007239,490
1380,1489,0.001267,0.007239,490
1381,1490,0.002928,0.016734,490
1381,1490,0.002928,0.016734,490
1382,1491,0.005596,0.031978,490
1382,1491,0.005596,0.031978,490
1383,1492,0.000192,0.001815,1700
1383,1493,0.001385,0.038088,1000
1384,1385,0.000945,0.005402,490
1384,1385,0.000945,0.005402,490
1384,1491,0.005214,0.029794,490
1384,1491,0.005214,0.029794,490
1385,1386,0.002417,0.013813,490
1385,1386,0.002417,0.013813,490
1387,1494,0.001011,0.009567,1700
1387,1494,0.001011,0.009567,1700
1388,1495,0.0002,0.001891,1700
1388,1495,0.0002,0.001891,1700
1388,1496,0.000531,0.005026,1700
1388,1496,0.000531,0.005026,1700
1390,1497,0.001049,0.009926,1700
1390,1497,0.001049,0.009926,1700
1390,1498,0.00164,0.01552,1700
1390,1498,0.00164,0.01552,1700
1390,1499,0.001385,0.038088,1000
1391,1500,0.000469,0.004438,1700
1391,1500,0.000469,0.004438,1700
1391,1500,0.000469,0.004438,1700
1392,1396,0.001294,0.007396,490
1392,1396,0.001294,0.007396,490
1393,1501,0.000297,0.002812,1700
1393,1501,0.000297,0.002812,1700
1393,1502,0.000168,0.001593,1700
1393,1502,0.000168,0.001593,1700
1393,1503,0.001385,0.038088,1000
1394,1502,0.000267,0.002526,1700
1394,1502,0.000267,0.002526,1700
1394,1504,0.000193,0.001828,1700
1394,1504,0.000193,0.001828,1700
1395,1505,0.000994,0.005682,490
1395,1505,0.000994,0.005682,490
1396,1506,0.001272,0.007267,490
1396,1506,0.001272,0.007267,490
1396,1506,0.001272,0.007267,490
1398,1507,0.000224,0.002124,1700
1398,1507,0.000224,0.002124,1700
1398,1508,0.001005,0.009515,1700
1398,1508,0.001005,0.009515,1700
1399,1509,0.001315,0.007512,490
1399,1509,0.001315,0.007512,490
1400,1411,0.000762,0.007207,1700
1400,1411,0.000762,0.007207,1700
1400,1510,0.001317,0.012464,1700
1400,1510,0.001317,0.012464,1700
1402,1411,0.001385,0.038088,1000
1403,1511,0.003173,0.018133,490
1403,1511,0.003173,0.018133,490
1403,1512,0.001612,0.00921,490
1403,1512,0.001612,0.00921,490
1403,1512,0.001612,0.00921,490
1404,1513,0.007545,0.043115,490
1404,1513,0.007545,0.043115,490
1405,1409,0.003292,0.018813,490
1405,1409,0.003292,0.018813,490
1405,1514,0.009193,0.052528,490
1405,1515,0.001385,0.038088,1000
1406,1516,0.005431,0.031034,490
1406,1516,0.005431,0.031034,490
1407,1412,0.001385,0.038088,1000
1407,1517,0.001944,0.018398,1700
1407,1517,0.001944,0.018398,1700
1408,1518,0.001041,0.005946,490
1408,1519,0.001395,0.007969,490
1409,1520,0.000877,0.005014,490
1411,1521,0.000758,0.007171,1700
1411,1521,0.000758,0.007171,1700
1411,1521,0.000758,0.007171,1700
1412,1512,0.001878,0.010734,490
1412,1512,0.001878,0.010734,490
1412,1512,0.001878,0.010734,490
1412,1522,0.002927,0.016724,490
1412,1522,0.002927,0.016724,490
1412,1523,0.006399,0.036563,490
1412,1523,0.006399,0.036563,490
1413,1422,0.001577,0.009012,490
1413,1422,0.001577,0.009012,490
1414,1524,0.002308,0.013189,490
1414,1524,0.002308,0.013189,490
1414,1525,0.007611,0.043493,490
1416,1526,0.001394,0.013194,1700
1416,1527,0.00027,0.002553,1700
1416,1528,0.001385,0.038088,1000
1418,1419,0.000295,0.002794,1700
1418,1529,0.000449,0.004246,1700
1419,1530,0.001385,0.038088,1000
1420,1531,0.001248,0.011815,1700
1421,1532,0.001186,0.011223,1700
1421,1533,0.000606,0.00573,1700
1421,1534,0.001385,0.038088,1000
1423,1535,0.001628,0.015405,1700
1423,1536,0.000305,0.002889,1700
1423,1536,0.000305,0.002889,1700
1423,1537,0.000198,0.001878,1700
1423,1537,0.000198,0.001878,1700
1423,1538,0.002804,0.02654,1700
1423,1538,0.002804,0.02654,1700
1426,1456,0.001385,0.038088,1000
1426,1539,0.000853,0.008069,1700
1426,1539,0.000853,0.008069,1700
1426,1540,0.001117,0.010567,1700
1426,1540,0.001117,0.010567,1700
1427,1541,0.000441,0.00417,1700
1427,1541,0.000441,0.00417,1700
1427,1541,0.000374,0.003544,1700
1427,1541,0.000374,0.003544,1700
1427,1542,0.000262,0.00248,1700
1427,1542,0.000262,0.00248,1700
1428,1539,0.001113,0.010529,1700
1428,1539,0.001113,0.010529,1700
1428,1543,0.001385,0.038088,1000
1429,1455,0.005823,0.033275,490
1429,1543,0.007428,0.042447,490
1430,1544,0.001622,0.009269,490
1431,1544,0.001177,0.006726,490
1431,1544,0.001177,0.006726,490
1432,1459,0.00102,0.009655,1700
1432,1459,0.00102,0.009655,1700
1433,1545,0.000766,0.007245,1700
1433,1545,0.000766,0.007245,1700
1434,1436,0.003909,0.022339,490
1434,1546,0.009803,0.056016,490
1434,1547,0.009778,0.055874,490
1435,1446,0.000936,0.005348,490
1437,1548,0.001385,0.038088,1000
1438,1464,0.00266,0.0152,490
1438,1464,0.00266,0.0152,490
1440,1549,0.000673,0.006368,1700
1440,1550,0.000283,0.002679,1700
1441,1551,0.000352,0.003334,1700
1441,1551,0.000352,0.003334,1700
1441,1552,0.000211,0.002,1700
1441,1552,0.000211,0.002,1700
1442,1553,0.001374,0.00785,490
1442,1553,0.001374,0.00785,490
1443,1550,0.001385,0.038088,1000
1443,1554,0.004374,0.024993,490
1443,1554,0.004374,0.024993,490
1443,1555,0.006381,0.036463,490
1445,1556,0.001152,0.006584,490
1449,1557,0.001306,0.012357,1700
1449,1558,0.001385,0.038088,1000
1450,1559,0.002339,0.013365,490
1450,1559,0.002339,0.013365,490
1450,1560,0.001335,0.007626,490
1451,1558,0.003038,0.017359,490
1451,1558,0.003038,0.017359,490
1451,1561,0.001495,0.008544,490
1454,1562,0.003114,0.017795,490
1459,1540,0.000845,0.007995,1700
1459,1540,0.000845,0.007995,1700
1462,1562,0.000922,0.005271,490
1462,1562,0.000922,0.005271,490
1462,1563,0.00529,0.03023,490
1463,1563,0.004169,0.023821,490
1464,1564,0.006069,0.034681,490
1464,1565,0.009099,0.051995,490
1464,1566,0.001145,0.00654,490
1465,1567,0.006612,0.037784,490
1465,1568,0.008065,0.046086,490
1466,1569,0.003083,0.017617,490
1469,1570,0.000718,0.004105,490
1470,1475,0.001783,0.010187,490
1472,1571,0.000874,0.004995,490
1474,1572,0.000825,0.004713,490
1474,1572,0.000825,0.004713,490
1475,1573,0.003128,0.017875,490
1475,1574,0.001377,0.007869,490
1477,1575,0.005343,0.030528,490
1479,1576,0.000945,0.005399,490
1480,1577,7.9e-05,0.000748,1700
1480,1577,7.9e-05,0.000748,1700
1483,1578,0.000617,0.003523,490
1486,1579,0.000801,0.007579,1700
1486,1579,0.000801,0.007579,1700
1486,1580,0.001012,0.009573,1700
1486,1580,0.001012,0.009573,1700
1487,1581,0.001069,0.010121,1700
1488,1581,0.001833,0.017344,1700
1488,1582,0.000755,0.007144,1700
1488,1582,0.000755,0.007144,1700
1488,1583,0.000751,0.007104,1700
1488,1583,0.000751,0.007104,1700
1490,1584,0.001172,0.006695,490
1490,1585,0.00148,0.008455,490
1490,1585,0.00148,0.008455,490
1491,1493,0.001984,0.011339,490
1491,1493,0.001984,0.011339,490
1492,1586,0.001073,0.010155,1700
1492,1586,0.001073,0.010155,1700
1492,1586,0.001073,0.010155,1700
1492,1587,0.000217,0.002052,1700
1492,1587,0.000217,0.002052,1700
1492,1588,0.000153,0.001452,1700
1492,1588,0.000153,0.001452,1700
1492,1588,0.000153,0.001452,1700
1492,1589,0.001385,0.038088,1000
1493,1589,0.001287,0.007356,490
1493,1589,0.001287,0.007356,490
1493,1590,0.002883,0.016473,490
1493,1590,0.002883,0.016473,490
1494,1591,0.000496,0.004697,1700
1494,1591,0.000496,0.004697,1700
1496,1592,0.000106,0.001005,1700
1496,1592,0.000106,0.001005,1700
1497,1593,0.000666,0.006299,1700
1497,1593,0.000666,0.006299,1700
1497,1594,0.000182,0.001723,1700
1497,1594,0.000182,0.001723,1700
1497,1595,0.000667,0.006316,1700
1497,1595,0.000667,0.006316,1700
1498,1596,0.000168,0.00159,1700
1498,1596,0.000168,0.00159,1700
1498,1597,0.000683,0.006461,1700
1498,1597,0.000683,0.006461,1700
1499,1598,0.0087,0.049714,490
1499,1598,0.0087,0.049714,490
1500,1599,0.000437,0.004133,1700
1500,1599,0.000437,0.004133,1700
1500,1599,0.000437,0.004133,1700
1500,1600,0.0012,0.01136,1700
1500,1600,0.0012,0.01136,1700
1500,1600,0.0012,0.01136,1700
1500,1601,0.000191,0.001805,1700
1500,1601,0.000191,0.001805,1700
1500,1601,0.000191,0.001805,1700
1502,1602,0.000178,0.00168,1700
1502,1602,0.000178,0.00168,1700
1502,1602,0.000178,0.00168,1700
1503,1603,0.003275,0.018716,490
1503,1603,0.003275,0.018716,490
1504,1604,0.001385,0.038088,1000
1505,1604,0.000979,0.005595,490
1505,1604,0.000979,0.005595,490
1505,1605,0.002109,0.012053,490
1505,1605,0.002109,0.012053,490
1507,1606,0.001385,0.038088,1000
1508,1607,0.000536,0.005071,1700
1508,1607,0.000536,0.005071,1700
1508,1608,0.00047,0.004449,1700
1508,1608,0.00047,0.004449,1700
1508,1609,0.001395,0.013205,1700
1508,1609,0.001395,0.013205,1700
1508,1610,0.001587,0.015023,1700
1508,1610,0.001587,0.015023,1700
1508,1611,0.001385,0.038088,1000
1509,1612,0.000725,0.00414,490
1509,1613,0.002816,0.016093,490
1510,1614,0.001106,0.010466,1700
1510,1615,0.000629,0.005953,1700
1513,1616,0.004356,0.02489,490
1513,1616,0.004356,0.02489,490
1513,1617,0.001385,0.038088,1000
1513,1618,0.003144,0.017967,490
1513,1618,0.003144,0.017967,490
1514,1619,0.005653,0.032304,490
1514,1620,0.005558,0.03176,490
1514,1621,0.001385,0.038088,1000
1514,1622,0.001858,0.010619,490
1515,1623,0.00159,0.015051,1700
1515,1623,0.00159,0.015051,1700
1516,1517,0.001385,0.038088,1000
1516,1624,0.001808,0.010334,490
1516,1624,0.001808,0.010334,490
1516,1625,0.002768,0.015819,490
1516,1625,0.002768,0.015819,490
1517,1626,0.001573,0.014891,1700
1517,1626,0.001573,0.014891,1700
1519,1627,0.001014,0.005791,490
1522,1628,0.003882,0.022182,490
1522,1628,0.003882,0.022182,490
1523,1629,0.006013,0.034358,490
1523,1629,0.006013,0.034358,490
1523,1630,0.00138,0.007884,490
1523,1630,0.00138,0.007884,490
1525,1631,0.007494,0.042821,490
1525,1632,0.000935,0.005341,490
1526,1633,0.001327,0.01256,1700
1526,1634,0.000839,0.007942,1700
1526,1635,0.001385,0.038088,1000
1527,1636,0.001385,0.038088,1000
1528,1530,0.003102,0.017728,490
1528,1637,0.005509,0.031482,490
1529,1638,0.000156,0.001473,1700
1530,1639,0.003651,0.02086,490
1531,1640,0.001547,0.01464,1700
1531,1641,0.001385,0.038088,1000
1532,1537,0.000375,0.003546,1700
1532,1537,0.000375,0.003546,1700
1532,1642,0.000846,0.008004,1700
1532,1643,0.000172,0.001627,1700
1532,1644,0.001385,0.038088,1000
1533,1538,0.000212,0.002002,1700
1534,1631,0.01028,0.058742,490
1534,1644,0.007553,0.04316,490
1534,1644,0.007463,0.042647,490
1534,1645,0.001083,0.006191,490
1534,1646,0.002916,0.016663,490
1535,1631,0.001385,0.038088,1000
1535,1647,0.001263,0.011956,1700
1537,1648,0.000819,0.007755,1700
1538,1649,0.000548,0.005184,1700
1538,1650,0.002366,0.022397,1700
1539,1651,0.001976,0.018704,1700
1539,1652,0.00089,0.00842,1700
1539,1652,0.00089,0.00842,1700
1539,1653,0.001385,0.038088,1000
1543,1654,0.008811,0.050348,490
1545,1652,0.001104,0.01045,1700
1545,1652,0.001104,0.01045,1700
1545,1655,0.002626,0.024856,1700
1545,1655,0.002626,0.024856,1700
1545,1656,0.001385,0.038088,1000
1546,1563,0.003365,0.019227,490
1546,1657,0.0001,0.000573,490
1547,1563,0.003258,0.018614,490
1547,1657,0.00015,0.000857,490
1548,1559,0.005934,0.03391,490
1548,1559,0.005934,0.03391,490
1548,1568,0.00968,0.055315,490
1548,1658,0.006044,0.034535,490
1549,1659,0.00289,0.027347,1700
1549,1659,0.00289,0.027347,1700
1549,1660,0.000229,0.002171,1700
1549,1661,0.002764,0.026157,1700
1549,1662,0.001005,0.009508,1700
1549,1663,0.001385,0.038088,1000
1550,1664,0.000569,0.005389,1700
1550,1664,0.000569,0.005389,1700
1550,1665,0.000871,0.008239,1700
1550,1665,0.000871,0.008239,1700
1550,1666,0.000726,0.006869,1700
1550,1666,0.000726,0.006869,1700
1550,1667,0.000256,0.002419,1700
1550,1667,0.000256,0.002419,1700
1550,1668,0.000827,0.007827,1700
1550,1668,0.000827,0.007827,1700
1550,1669,0.002596,0.024572,1700
1550,1669,0.002596,0.024572,1700
1552,1670,0.000803,0.007603,1700
1552,1670,0.000803,0.007603,1700
1553,1671,0.00117,0.006685,490
1553,1672,0.000991,0.005665,490
1553,1672,0.000991,0.005665,490
1554,1673,0.001116,0.006375,490
1554,1673,0.001116,0.006375,490
1554,1674,0.001325,0.007574,490
1554,1674,0.001325,0.007574,490
1555,1675,0.004651,0.026579,490
1555,1676,0.002199,0.012567,490
1557,1677,0.000378,0.003578,1700
1557,1678,0.000332,0.003138,1700
1557,1678,0.000332,0.003138,1700
1558,1679,0.005694,0.032537,490
1559,1560,0.001743,0.009962,490
1562,1680,0.001205,0.006884,490
1562,1681,0.001066,0.006092,490
1562,1681,0.001066,0.006092,490
1562,1682,0.002055,0.011742,490
1563,1683,0.007669,0.04382,490
1564,1565,0.004852,0.027726,490
1565,1684,0.001891,0.010807,490
1565,1685,0.004358,0.024903,490
1565,1686,0.001396,0.007976,490
1568,1687,0.005159,0.029477,490
1572,1688,0.000895,0.005115,490
